success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,participant_gender,stimulus,response,timeout,failed_images,failed_audio,failed_video,figure,difficulty,response_time_seconds,text_response,word_count,response_index,question_order,file_name
NA,23555,survey-text,8,2.0.0,219245,plxr30ek62n,NA,NA,NA,"{""image_description"":""this looks like a deformed bird. one wing bigger than the other with the head down and tail looking rather normal""}",NA,NA,NA,NA,stimuli/131.jpg,hard,NA,this looks like a deformed bird. one wing bigger than the other with the head down and tail looking rather normal,21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,29529,survey-text,9,2.0.0,248777,plxr30ek62n,NA,NA,NA,"{""image_description"":""it looks like a rhombus plus some extra square piece added to the top left.""}",NA,NA,NA,NA,stimuli/27.jpg,easy,NA,it looks like a rhombus plus some extra square piece added to the top left.,15,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,29828,survey-text,10,2.0.0,278608,plxr30ek62n,NA,NA,NA,"{""image_description"":""this looks like a jet that has diamonds/squares for a wing and a jet head and tail that fairly normal.""}",NA,NA,NA,NA,stimuli/75.jpg,medium,NA,this looks like a jet that has diamonds/squares for a wing and a jet head and tail that fairly normal.,20,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,16584,survey-text,11,2.0.0,295195,plxr30ek62n,NA,NA,NA,"{""image_description"":""it looks like a piece of paper with one edge crumpled up a bit.""}",NA,NA,NA,NA,stimuli/35.jpg,easy,NA,it looks like a piece of paper with one edge crumpled up a bit.,14,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,41653,survey-text,12,2.0.0,336851,plxr30ek62n,NA,NA,NA,"{""image_description"":""it looks like pacman or like a pair of pants if you look at it sideways. One leg is huge and the other is exceptionally pointy.""}",NA,NA,NA,NA,stimuli/43.jpg,easy,NA,it looks like pacman or like a pair of pants if you look at it sideways. One leg is huge and the other is exceptionally pointy.,26,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,32634,survey-text,13,2.0.0,369488,plxr30ek62n,NA,NA,NA,"{""image_description"":""this looks like the air freshener tree that hangs in cars. it just super top heavy.""}",NA,NA,NA,NA,stimuli/115.jpg,hard,NA,this looks like the air freshener tree that hangs in cars. it just super top heavy.,16,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,5828,survey-text,14,2.0.0,375319,plxr30ek62n,NA,NA,NA,"{""image_description"":""triangle at an angle""}",NA,NA,NA,NA,stimuli/3.jpg,easy,NA,triangle at an angle,4,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,14295,survey-text,15,2.0.0,389617,plxr30ek62n,NA,NA,NA,"{""image_description"":""diamond but at an angle""}",NA,NA,NA,NA,stimuli/11.jpg,easy,NA,diamond but at an angle,5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,18647,survey-text,16,2.0.0,408266,plxr30ek62n,NA,NA,NA,"{""image_description"":""rhombus meets right triangle connected together""}",NA,NA,NA,NA,stimuli/19.jpg,easy,NA,rhombus meets right triangle connected together,6,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,16838,survey-text,17,2.0.0,425107,plxr30ek62n,NA,NA,NA,"{""image_description"":""floor layout of a home, with random triangle sticking out.""}",NA,NA,NA,NA,stimuli/67.jpg,medium,NA,"floor layout of a home, with random triangle sticking out.",10,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,45411,survey-text,18,2.0.0,470521,plxr30ek62n,NA,NA,NA,"{""image_description"":""a bunch of random shapes put together. triangles, squares, rhombus all joint together in the middle.""}",NA,NA,NA,NA,stimuli/123.jpg,hard,NA,"a bunch of random shapes put together. triangles, squares, rhombus all joint together in the middle.",16,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,51902,survey-text,19,2.0.0,522425,plxr30ek62n,NA,NA,NA,"{""image_description"":""it looks like it needs to have an axe or hammer fill it in to be a complete shape""}",NA,NA,NA,NA,stimuli/91.jpg,medium,NA,it looks like it needs to have an axe or hammer fill it in to be a complete shape,19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,51125,survey-text,20,2.0.0,573553,plxr30ek62n,NA,NA,NA,"{""image_description"":""this looks like a pony from my little pony and it has some hairy feet and a boxy midsection.""}",NA,NA,NA,NA,stimuli/155.jpg,hard,NA,this looks like a pony from my little pony and it has some hairy feet and a boxy midsection.,19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,24139,survey-text,21,2.0.0,597695,plxr30ek62n,NA,NA,NA,"{""image_description"":""it looks like a lamp with a couple of triangles hanging up and down where the head of the light should be.""}",NA,NA,NA,NA,stimuli/99.jpg,medium,NA,it looks like a lamp with a couple of triangles hanging up and down where the head of the light should be.,22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,13191,survey-text,22,2.0.0,610889,plxr30ek62n,NA,NA,NA,"{""image_description"":""paper plane unfolded""}",NA,NA,NA,NA,stimuli/51.jpg,easy,NA,paper plane unfolded,3,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,31704,survey-text,23,2.0.0,642596,plxr30ek62n,NA,NA,NA,"{""image_description"":""microscope or the monkey with the plates that ring and you have to wind up to get it moving and clapping.""}",NA,NA,NA,NA,stimuli/139.jpg,hard,NA,microscope or the monkey with the plates that ring and you have to wind up to get it moving and clapping.,21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,15236,survey-text,24,2.0.0,657835,plxr30ek62n,NA,NA,NA,"{""participant_major"":""Cognitive behavioral neuroscience""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
NA,2921,survey-multi-choice,25,2.2.0,660761,plxr30ek62n,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/plxr30ek62n_1772138780029.csv
TRUE,451309,fullscreen,0,null,452334,pn78pbqco57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,86267,html-keyboard-response,1,2.0.0,538603,pn78pbqco57,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4791,survey-text,2,2.0.0,543400,pn78pbqco57,NA,NA,NA,"{""participant_id"":""seal""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
TRUE,NA,preload,3,2.0.0,545017,pn78pbqco57,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,10386,survey-text,4,2.0.0,555414,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/74.jpg,medium,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4083,survey-text,5,2.0.0,559499,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/58.jpg,medium,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,5778,survey-text,6,2.0.0,565281,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/82.jpg,medium,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,5331,survey-text,7,2.0.0,570614,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/90.jpg,medium,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4265,survey-text,8,2.0.0,574882,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/98.jpg,medium,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4614,survey-text,9,2.0.0,579500,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/106.jpg,medium,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,3498,survey-text,10,2.0.0,583000,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/26.jpg,easy,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,5781,survey-text,11,2.0.0,588783,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/114.jpg,hard,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,7077,survey-text,12,2.0.0,595863,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/42.jpg,easy,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,8384,survey-text,13,2.0.0,604249,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/50.jpg,easy,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,3631,survey-text,14,2.0.0,607883,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/10.jpg,easy,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4130,survey-text,15,2.0.0,612015,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/146.jpg,hard,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4982,survey-text,16,2.0.0,617000,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/34.jpg,easy,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,3047,survey-text,17,2.0.0,620050,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/130.jpg,hard,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,3595,survey-text,18,2.0.0,623648,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/138.jpg,hard,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,9646,survey-text,19,2.0.0,633297,pn78pbqco57,NA,NA,NA,"{""image_description"":""square""}",NA,NA,NA,NA,stimuli/18.jpg,easy,NA,square,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,4081,survey-text,20,2.0.0,637381,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/66.jpg,medium,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,3517,survey-text,21,2.0.0,640901,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/2.jpg,easy,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,11979,survey-text,22,2.0.0,652883,pn78pbqco57,NA,NA,NA,"{""image_description"":""rectangle""}",NA,NA,NA,NA,stimuli/154.jpg,hard,NA,rectangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,6064,survey-text,23,2.0.0,658949,pn78pbqco57,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/122.jpg,hard,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,5149,survey-text,24,2.0.0,664101,pn78pbqco57,NA,NA,NA,"{""participant_major"":""cognitive science""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
NA,2062,survey-multi-choice,25,2.2.0,666165,pn78pbqco57,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pn78pbqco57_1772176618506.csv
TRUE,2435,fullscreen,0,null,3441,ppq2r76pggh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,2771,html-keyboard-response,1,2.0.0,6215,ppq2r76pggh,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,2699,survey-text,2,2.0.0,8929,ppq2r76pggh,NA,NA,NA,"{""participant_id"":""gazelle""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
TRUE,NA,preload,3,2.0.0,9238,ppq2r76pggh,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,116503,survey-text,4,2.0.0,125743,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a person fell on their knee with a hand on sky while other hand touch the walk to against falling down and drop something out ""}",NA,NA,NA,NA,stimuli/145.jpg,hard,NA,it looks like a person fell on their knee with a hand on sky while other hand touch the walk to against falling down and drop something out,28,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,71452,survey-text,5,2.0.0,197197,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a swam with funny hair swimming or sitting down""}",NA,NA,NA,NA,stimuli/65.jpg,medium,NA,it looks like a swam with funny hair swimming or sitting down,12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,29599,survey-text,6,2.0.0,226796,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a slice of pizza that being cut unevenly ""}",NA,NA,NA,NA,stimuli/17.jpg,easy,NA,it looks like a slice of pizza that being cut unevenly,11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,44342,survey-text,7,2.0.0,271138,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a regular rectangle ""}",NA,NA,NA,NA,stimuli/1.jpg,easy,NA,it looks like a regular rectangle,6,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,91454,survey-text,8,2.0.0,362593,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a shot cartoon or game character holding a big shield and very big club pointing down the ground""}",NA,NA,NA,NA,stimuli/121.jpg,hard,NA,it looks like a shot cartoon or game character holding a big shield and very big club pointing down the ground,21,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,66124,survey-text,9,2.0.0,428718,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a bird with long tail standing on a branch with the head pointing down""}",NA,NA,NA,NA,stimuli/49.jpg,easy,NA,it looks like a bird with long tail standing on a branch with the head pointing down,17,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,37600,survey-text,10,2.0.0,466318,ppq2r76pggh,NA,NA,NA,"{""image_description"":""the shape looks like a dragon with a short, big wing ""}",NA,NA,NA,NA,stimuli/97.jpg,medium,NA,"the shape looks like a dragon with a short, big wing",11,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,49288,survey-text,11,2.0.0,515607,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like an anvil broken into half that top half falling down""}",NA,NA,NA,NA,stimuli/57.jpg,medium,NA,it looks like an anvil broken into half that top half falling down,13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,77575,survey-text,12,2.0.0,593183,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like portrait of old man with big back""}",NA,NA,NA,NA,stimuli/153.jpg,hard,NA,it looks like portrait of old man with big back,10,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,18005,survey-text,13,2.0.0,611189,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a dialog box in comic""}",NA,NA,NA,NA,stimuli/33.jpg,easy,NA,it looks like a dialog box in comic,8,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,502660,survey-text,14,2.0.0,7881640,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like two arrows pointing opposite ways that overlap each other ""}",NA,NA,NA,NA,stimuli/89.jpg,medium,NA,it looks like two arrows pointing opposite ways that overlap each other,12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
NA,206051,survey-text,15,2.0.0,8087690,ppq2r76pggh,NA,NA,NA,"{""image_description"":""it looks like a turtle with its head pointing out of its shell ""}",NA,NA,NA,NA,stimuli/113.jpg,hard,NA,it looks like a turtle with its head pointing out of its shell,13,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/ppq2r76pggh_1772142141492.csv
